media_item_id,ingest_timestamp,primary_title,secondary_title,artist_id,media_cover_url
507,2022-05-22 12:32:15.350938,Julianno Sosa -Cochinae X King Savagge (Video official),Cochinae (feat. King Savagge),,https://i.ytimg.com/vi/oeC6_AJye5U/default.jpg
464,2022-05-22 12:32:14.35835,"Video: De Taali | Bhool Bhulaiyaa 2 | Kartik, Kiara Tabu Pritam Yo Yo Honey Armaan Amitabh Shashwat",De Taali,,https://i.ytimg.com/vi/24VdCJo-FIA/default.jpg
618,2022-05-22 13:49:18.382961,Slut Me Out,,,https://i.ytimg.com/vi/k8975OaAfys/default.jpg
756,2022-05-22 12:32:14.920097,Soolking - Suavemente [Clip Officiel],Suavemente,,https://i.ytimg.com/vi/sLfqapBIqME/default.jpg
785,2022-05-22 12:32:14.76602,"Don - Private Party Music Video | Sivakarthikeyan, Priyanka Mohan | Anirudh | Jonita Gandhi | Cibi",Private Party,,https://i.ytimg.com/vi/paDG3S3UmQM/default.jpg
118,2022-05-22 12:32:15.205965,Rick Astley - Never Gonna Give You Up (Official Music Video),Never Gonna Give You Up,210,https://i.ytimg.com/vi/dQw4w9WgXcQ/default.jpg
393,2022-05-22 12:32:14.676338,"Rab kare tujhko Bhi Pyaar Ho Jaye Song - Udit Narayan, Alka Yagnik | Salman Khan, Priyanka Chopra,",,,https://i.ytimg.com/vi/2Tht0s3RKyc/default.jpg
751,2022-05-22 12:32:15.020832,Velet - Aşk Sadece Anlayana,Aşk Sadece Anlayana,,https://i.ytimg.com/vi/7kmwBYd3XQA/default.jpg
824,2022-05-22 13:49:18.239922,Uriel Barrera - Casi Algo (Versión Mariachi) (Video Oficial),,,https://i.ytimg.com/vi/g2ZMeQERRZc/default.jpg
643,2022-05-22 13:49:16.47648,Tee Grizzley - G7 [Official Video],G7,240,https://i.ytimg.com/vi/yZ-1RlP5ZNA/default.jpg
914,2022-05-22 12:32:14.502636,İbrahim Tatlıses & Dilan - ARAMAM,Aramam (Live),,https://i.ytimg.com/vi/QFcVnG5Q_p8/default.jpg
119,2022-05-22 13:49:16.778243,Warren Zeiders - Wild Horse (Official Music Video),,,https://i.ytimg.com/vi/VDIb7arL6PI/default.jpg
175,2022-05-22 12:32:14.487716,Video - Pawan Singh | साड़ी से ताड़ी | Shilpi Raj Ft Smrity Sinha | Saree Se Tadi | Bhojpuri Song 2022,साड़ी से ताड़ी,,https://i.ytimg.com/vi/gCYob2_PT5w/default.jpg
369,2022-05-22 13:49:18.282036,Grupo Los De La O - Seguimos Más fuertes Ft. Legado 7 (Video Oficial),Seguimos Más Fuertes,,https://i.ytimg.com/vi/Lp3bgDEnN5Y/default.jpg
717,2022-05-22 12:32:14.731103,Big Men Chapter 2 (Official Video) @R Nait  - Shipra Goyal - Laddi Gill - Isha Sharma - Tru Makers,Big Men (Chapter 2),,https://i.ytimg.com/vi/QWvi4r1lacQ/default.jpg
941,2022-05-22 14:01:47.306546,Arlie - landline (Official Video),,,https://i.ytimg.com/vi/fHXVl_pb_8k/default.jpg
