"cm_track","track","isrc","cm_artist","artist"
23278859,"Donald Trump","SE5BU1874415",1366172,"Lil Nas X"
15794259,"This is How We Roll","USSM11406645",4378,"Fifth Harmony"
20535027,"Love Someone","USWB11801984",4170,"Lukas Graham"
37368478,"Burn - Spotify Running Remix","GBUM71704537",3544,"Ellie Goulding"
15446799,"SexyBack - Armand's Mix","USJI10600499",1450,"Justin Timberlake"
15677607,"Pablow The Blowfish","USRC11502476",2619,"Miley Cyrus"
79466440,"kiddie pool","USAT22203086",3540881,"GAYLE"
13494900,"Nadie Más Que Tú","NLB630300086",109,"Ricky Martin"
15394273,"Don't Want It Back","USHR11637550",4550,"Sabrina Carpenter"
30788467,"Ni de aqui ni de alla","NLS6R1713154",665663,"Paulo Londra"
55613220,"Todo De Ti (Mixed)","US23A1901822",224838,"Rauw Alejandro"
15775897,"Money Blown","USSM10411229",2053,"John Legend"
28621699,"<3","QM4TX2030498",214945,"Bad Bunny"
22286780,"a dream is a wish your heart makes","USAT21812758",3684,"Christina Perri"
31753148,"positions","USUM72019412",3963,"Ariana Grande"
62103183,"Sweet Dreams (Mixed)","US23A1906172",5451,"Alan Walker"
29990710,"Coming Back (Live at The Songroom)","AUQQ02000019",2198,"Gotye"
15082488,"Blinded By The Sun","USAT20802844",1776,"Gym Class Heroes"
15727056,"Rave Intro/Drop It On Me/Lola Lola/The Cup Of Life Medley - Black & White Tour Version","USSD10704389",109,"Ricky Martin"
16828311,"Right There - 7th Heaven Radio Edit","USUM71320317",3963,"Ariana Grande"
15675368,"Mirrors","USRC11300059",1450,"Justin Timberlake"
16048979,"Running out of Time","USWR30100032",166,"Christina Aguilera"
13077607,"Fly Away","GBUM71505162",4477,"5 Seconds of Summer"
75823276,"Dear Alcohol","USA2P2205812",557257,"Dax"
31178316,"Music - HQ2 Club Mix","USWB10002451",27,"Madonna"
16798674,"Make Believe","TCABW1424600",160,"Backstreet Boys"
28906354,"Body Language","QMEZE2044433",1787087,"Hitkidd"
30365621,"City That Never Sleeps","USAT22002441",3803550,"Jamie Miller"
31893497,"Damn (feat. 6LACK)","UK43Q2010766",3578130,"Omah Lay"
22554423,"Do Not Disturb - Sir Spyro Remix","GBAHS1900340",75773,"Mahalia"
32087373,"HOY COBRÉ","QMFME2066838",214945,"Bad Bunny"
13988438,"Pa Que Le De (feat. Brray)","RUA1H1702389",214945,"Bad Bunny"
15794268,"Brave Honest Beautiful","USSM11406654",4378,"Fifth Harmony"
15948712,"Get Back (ASAP) - Extended Version","USUS11100447",17916,"Alexandra Stan"
15916912,"Alejandro - Kleerup Remix","USUM71013836",3188,"Lady Gaga"
11648520,"Little Bit","DEN061101102",3060,"Lykke Li"
21924130,"Wilt Chamberlin (feat. Jeremih)","USWB11802387",5699,"THEY."
28621771,"Está Cabrón Ser Yo","QM4TX2030967",214945,"Bad Bunny"
33198123,"Sacrifice","USWB12100011",4429,"Bebe Rexha"
14986417,"Jam In E","USA561010532",2028,"Santana"
62646046,"Pondicherry","USUG12002202",4310,"DJ Snake"
13945555,"Cold Water - Ocular Remix","QMUY41600053",3440,"Major Lazer"
25866510,"Um certo alguém","BRWMB1901336",5011,"LUDMILLA"
28838268,"What Do You Mean?","JPQ331901290",3479,"Justin Bieber"
22955238,"Dance Monkey","QZES71982312",1410939,"Tones And I"
28662979,"fever dream - Shawn Wasabi remix","GBKPL2087839",745592,"mxmtoon"
14078081,"Timebomb - Sonny Alven Remix","SEUM71500806",4363,"Tove Lo"
11500848,"Train Wreck","DEE861600590",4361,"James Arthur"
31668366,"I Can't","USAT22006601",1341576,"NoCap"
55915684,"MOVING","QZK6M2117634",1343500,"Jnr Choi"
12569874,"Don't You Remember","GBBKS1000344",3079,"Adele"
15769752,"Work It Out - Blow Your Horn Dub","USSM10209110",2838,"Beyoncé"
15167565,"I'm Still Breathing","USCA20802547",2482,"Katy Perry"
13075308,"Amnesia - Live At Wembley","GBUM71404118",4477,"5 Seconds of Summer"
27653545,"Cherry","USSM11912589",558681,"Harry Styles"
65289845,"Rise (Sam Feldt Remix)","USUM72120157",5521,"Calum Scott"
15448677,"Faith In Love","USJKX1000053",63,"Air Supply"
15945103,"N Dey Say - Radio Edit","USUR10500132",526,"Nelly"
15895825,"Grease (Is The Word) - From ""Grease Live! Music from the Television Event""","USUG11600027",3746,"Jessie J"
15082125,"Folkin' Around","USAT20801315",2260,"Panic! At The Disco"
15393165,"Can't Be Tamed - Wideboys Stadium Radio Remix","USHR11031206",2619,"Miley Cyrus"
21983051,"Grow","USUM71819659",562618,"Conan Gray"
73659873,"Oxtails","QZEQU2200765",4200395,"UglyFace"
28813744,"(Can We Be Friends?)","USUM71924873",562618,"Conan Gray"
31160584,"Tiny Little Babies - Talking Break - Live From Webster Hall","USUM72016851",5109,"Halsey"
17886430,"Count On Christmas","USWB11702449",4429,"Bebe Rexha"
15927520,"Roar","USUM71308669",2482,"Katy Perry"
18406043,"Closer (Ode 2 U)","USAT21800535",209695,"Ravyn Lenae"
12968593,"Riding to New York","GBMQN1400010",4457,"Passenger"
16518075,"Dusk Till Dawn (feat. Sia)","USRC11701783",207124,"ZAYN"
15393784,"Forget Forever - ST£FAN Remix","USHR11435981",3168,"Selena Gomez"
11209669,"Rude","CAV161300016",4778,"MAGIC!"
15921894,"Who You Are - UK Radio Edit","USUM71117393",3746,"Jessie J"
15677839,"Freedom","USRC11503150",1896,"Pitbull"
21918634,"Someone You Loved","DEUM71807062",550208,"Lewis Capaldi"
33830491,"See You Again","QZKWA2024200",4752,"Charlie Puth"
22117085,"Flight Of The Stars","USRC11803751",207124,"ZAYN"
23400073,"Un Poco De Amor - Meme's Jazz Experience","COS019700194",308,"Shakira"
27653782,"runaway","USAT21906616",4333,"Hayley Kiyoko"
50669585,"You Right","USRC12102050",217671,"Doja Cat"
15677975,"sHe","USRC11600388",207124,"ZAYN"
16028879,"Playtime","USWB11506524",4170,"Lukas Graham"
29504562,"Forget That","QMCE32000152",643734,"OMB Peezy"
15441323,"Give Me Everything - Sidney Samson Remix","USJAY1100087",1896,"Pitbull"
16030152,"I Got You","USWB11700177",4429,"Bebe Rexha"
17056655,"Play It Off","USUR10400792",526,"Nelly"
83000936,"Blü Moon","GBKPL2296299",5699,"THEY."
30207526,"You Don't Know Me","USSM12003644",4913,"Meghan Trainor"
48772282,"One Light (feat. Bantu)","USUM72106318",1546,"Maroon 5"
53251640,"Child's Play","USAT22101782",1410939,"Tones And I"
19244629,"Fall In Line","USRC11801868",166,"Christina Aguilera"
63926722,"Easy On Me","USSM12105970",3079,"Adele"
15392935,"Until You're Mine","USHR10824107",3167,"Demi Lovato"
29430179,"CITY OF ANGELS - Larry Remix","USQX92002555",1005525,"24kGoldn"
15447464,"Straight Through My Heart - Dave Aude Radio Mix","USJI10900554",160,"Backstreet Boys"
15940736,"Power","USUM71704874",2482,"Katy Perry"
15900798,"Grillz - Dirty","USUM70505024",526,"Nelly"
33735271,"Good Without","USSM12101148",778014,"Mimi Webb"
22453877,"roo doo","QM24S1847162",558374,"bbno$"
25748411,"Hot Tamales","USA560682830",2028,"Santana"
16564498,"High Flying, Adored","USQX91200808",109,"Ricky Martin"
33573655,"Love to Go (Deluxe Mix) [Mixed]","US23A1521518",5058,"Lost Frequencies"
12454018,"Believe - Xenomania Mad Tim And The Mekon Club Mix","GBAHT9803048",104,"Cher"
13962750,"Talk","QMZSY1600003",4310,"DJ Snake"
16046294,"True Colors - Rehearsal","USWI10400008",47,"Phil Collins"
15939533,"Rhythm Inside","USUM71615254",5521,"Calum Scott"
66419810,"My Lover","TCADK1769566",213900,"Not3s"
32696407,"Galaxy","TCAFH2098638",4214303,"BoyWithUke"
11162180,"Le Monde Est Stone","CAC220003027",43,"Céline Dion"
28539503,"Get Ready (feat. Blake Shelton & Joe Perry)","USNPW2000367",1896,"Pitbull"
72974057,"Trust Nobody (Valentino Khan Remix) [Mixed]","US23A1919499",4310,"DJ Snake"
21347957,"For When You're Pissed","USCGJ1494883",3176,"Sam Smith"
80053926,"Heat Waves (Remix) [Mixed]","US23A1934387",3656,"Glass Animals"
15797674,"Work from Home (feat. Ty Dolla $ign)","USSM11600251",4378,"Fifth Harmony"
11209682,"Rude - Acoustic Session: Miami","CAV161400030",4778,"MAGIC!"
15082633,"Blinded By The Sun - STRESSed Out Remix","USAT20803275",1776,"Gym Class Heroes"
23749890,"Stay Awake - Acoustic","AUUM71900577",210947,"Dean Lewis"
38097339,"Change Your Life - Sonny J Mason Radio Edit","GBHMU1200566",4014,"Little Mix"
28838929,"Don't Let Me Down","JPQ331920035",4796,"The Chainsmokers"
32434168,"Levitating (feat. DaBaby) [Mixed]","US23A1521185",5381,"Dua Lipa"
63544430,"INDUSTRY BABY (EXTENDED)","USSM12108197",1366172,"Lil Nas X"
15675896,"Do It (feat. Mayer Hawthorne)","USRC11301752",1896,"Pitbull"
33527722,"Aqui Abajo","US7VG2183916",40359,"Christian Nodal"
23009699,"Shotgun (Deezer Live from Manchester Arena)","GBARL1900530",4572,"George Ezra"
28255703,"California (Acoustic Cover)","PLS921752941",439,"Coldplay"
14654609,"Kid Nothing Boy vs. The Echo Factor","US56V0407217",1776,"Gym Class Heroes"
21131137,"GMAIL","ZA56E1801908",919695,"CKay"
22116528,"Sweet but Psycho - Leon Lour Remix","USAT21813023",717113,"Ava Max"
65818806,"Toxxxic","USRC12103199",720461,"Trevor Daniel"
13064519,"Wish I Stayed","GBUM71000863",3544,"Ellie Goulding"
15940202,"Cold - Hot Shade & Mike Perry Remix","USUM71701833",1546,"Maroon 5"
12814062,"Love Me Like You - Christmas Mix","GBHMU1500169",4014,"Little Mix"
15930060,"Appreciated","USUM71403661",4821,"Rixton"
15584701,"Baddest Girl in Town - International Remix","USNPW1500204",1896,"Pitbull"
15907712,"Stop And Stare","USUM70758804",2796,"OneRepublic"
15896225,"All I Know","USUG11601010",3852,"The Weeknd"
13978350,"Me Mata","QZ7B81700001",214945,"Bad Bunny"
11500887,"Stay with Me","DEE861600676",3176,"Sam Smith"
32821125,"Gucci Sweater","GBAHS2000958",902580,"Dylan Fraser"
53752425,"All My People - Jm Castillo Extended Mix","ES5051005122",17916,"Alexandra Stan"
15675073,"Till the World Ends (Twister Remix)","USRC11201020",199,"Britney Spears"
12449415,"Come Over (feat. Stylo G) - Cahill Remix","GBAHS1400231",4135,"Clean Bandit"
22261091,"wait","USAT21811566",5594,"Garrett Nash"
20192468,"Better Together","DELV41800516",1054,"Rick Astley"
15941137,"Believer - Live/Acoustic","USUM71708235",4132,"Imagine Dragons"
51702529,"Olivah Sutton - Live","QZK6Q2110821",4200395,"UglyFace"
15576624,"Forever","USNLR1700002",5332,"DNCE"
11473320,"Homeland Africa (Ship Ahoi)","DED168100015",735,"Boney M."
21860410,"Everything That Isn't Me","USWB11801978",4170,"Lukas Graham"
15675007,"Are We All We Are","USRC11200815",672,"P!nk"
21748405,"Something I Need (In the Style of One Republic) [Karaoke Version]","QMFMG1494957",2796,"OneRepublic"
15191539,"New Romantics","USCJY1431449",2762,"Taylor Swift"
15780942,"You Got The Flavor","USSM10703036",209987,"New Kids On The Block"
15564802,"Time Stood Still","USMV20000009",27,"Madonna"
12368078,"Love Lockdown","GB2DY1400073",3656,"Glass Animals"
12450703,"Love One Another","GBAHT0108640",104,"Cher"
12492590,"Daffodils","GBARL1401629",1759,"Mark Ronson"
20401390,"successful","USUM71808579",3963,"Ariana Grande"
22677062,"BOOMBAYAH - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""","JPB601900865",206548,"BLACKPINK"
18058964,"Neon Lights - Live At Honda Center/Anaheim CA/2014","USHR11435481",3167,"Demi Lovato"
73454341,"She Said","ZAC011000275",481267,"Audiogroove"
80561213,"Hello Monday","QZEKE2084409",3301,"PSY"
15677330,"Locked Away (feat. Adam Levine)","USRC11501369",3450,"R. City"
15934810,"Coming Down","USUM71507632",5109,"Halsey"
30329760,"Feel So Close","ZAC011200580",481267,"Audiogroove"
29403200,"Untitled 1 (You Alternate Cut)","UK43Q2008695",3578130,"Omah Lay"
15793057,"All About That Bass","USSM11401317",4913,"Meghan Trainor"
15920841,"The Edge Of Glory - Foster The People Remix","USUM71110774",3188,"Lady Gaga"
13768873,"Jake Sucks (Jake Paul Diss Track)","QM2PV1747607",557257,"Dax"
11162166,"Where Does My Heart Beat Now","CAC220003006",43,"Céline Dion"
15924033,"Drive","USUM71208957",3397,"Carly Rae Jepsen"
13945612,"Know No Better - DJ Zinc Remix","QMUY41700180",3440,"Major Lazer"
18929012,"OUTRO : Crack","JPPO01801151",206557,"BTS"
12813991,"Drag Me Down","GBHMU1500070",3747,"One Direction"
71818542,"Take on Me (Kygo Remix)","USRH11600777",214,"a-ha"
12368079,"Pools - Jackson And His Computer Band Remix","GB2DY1400074",3656,"Glass Animals"
21967411,"Rewrite The Stars (with James Arthur & Anne-Marie)","USAT21811554",4361,"James Arthur"
17698820,"99 + 1","GBARL1701590",213900,"Not3s"
31451996,"Better","USRC12002988",207124,"ZAYN"
15940207,"Everyday","USUM71701948",3963,"Ariana Grande"
37481049,"Glistening - Live at Sugarshack Sessions","QZ5FN2153450",562567,"Flipturn"
13795098,"Sex With Me","QM5FT1600126",2316,"Rihanna"
19187795,"내 세상","KRA341753512",3301,"PSY"
15440606,"This Love - Live","USJAY0500479",1546,"Maroon 5"
15921976,"Where Have You Been","USUM71118074",2316,"Rihanna"
31245345,"Jerk","USAT22000482",430760,"Oliver Tree"
16227643,"No Metes Cabra","USDY41733528",214945,"Bad Bunny"
24977162,"Asignatura Pendiente","USSD11900284",3928,"Farruko"
63257139,"Don't Start Now (Dom Dolla Remix) [Mixed]","US23A1907598",5381,"Dua Lipa"
13529728,"Believer - Extended Mix","NLDD61600125",3440,"Major Lazer"
13579277,"Believer (ANR136) **Label Spotlight (Armada Music) - Top 3 Biggest Records 2016 - #2**","NLF711610277",3440,"Major Lazer"
17258163,"Spice (feat. Palmistry) - Remix","USAT21703115",209695,"Ravyn Lenae"
23660084,"Hoje - Ao vivo","BRWMB1900377",5011,"LUDMILLA"
22669785,"all the good girls go to hell","USUM71900766",5596,"Billie Eilish"
20591008,"Good Reason","GBAHS1800601",75773,"Mahalia"
15413950,"Hero","USIR10120047",531,"Enrique Iglesias"
30433784,"Love To Go (ARNXT020) - Icarus Remix","NLF712008666",5058,"Lost Frequencies"
66479844,"Ya Me Vivi To","QZSYP2163246",1424691,"Julianno Sosa"
15677508,"Checking For You","USRC11502180",3450,"R. City"
15085882,"The Fighter - feat. Ryan Tedder [Bonus Commentary]","USAT21103547",1776,"Gym Class Heroes"
13072512,"Love Me Again - Radio Edit","GBUM71302989",4270,"John Newman"
25182529,"LA","QMRSZ1901572",924861,"Lainey Wilson"
62107306,"Yo Perreo Sola (Remix) [Mixed]","US23A1903885",214945,"Bad Bunny"
32022853,"Corner (feat. Zak & A$AP Rocky)","USUYG1338519",3754,"French Montana"
22938972,"Undo (with Calum Scott & Shenseea) - Shaan Remix","GBUM71902243",2515,"Naughty Boy"
19921450,"Camara Lenta","QMEZE1829111",665663,"Paulo Londra"
20246617,"MOVE TO MIAMI (feat. Pitbull) - Pink Panda Remix","USRC11802491",531,"Enrique Iglesias"
18715304,"Stop Myself (Only Human)","USUM71710317",5521,"Calum Scott"
16782209,"Moments (Live)","GBHMU1200355",3747,"One Direction"
21062712,"Sunny (Remix '88)","DED168800005",735,"Boney M."
78109120,"TO THE MOON (Gunna Remix)","USSM12202427",1343500,"Jnr Choi"
12838040,"Poker Face","GBJUT0922772",3188,"Lady Gaga"
18994683,"Hot Stuff (I Want You Back) - Remix Version","USUM70600561",2081,"The Pussycat Dolls"
11124127,"Amando Por Um - Ao Vivo","BRUM71601117",28661,"Simone & Simaria"
13962779,"Ocho Cinco - Henry Fong Remix","QMZSY1600132",4310,"DJ Snake"
24492025,"Jesus In LA","USAT21903631",405139,"Alec Benjamin"
24697269,"Waves - Live At The Forum","AUUM71900642",210947,"Dean Lewis"
31064997,"도시인","KRA401500309",3301,"PSY"
15799500,"From the Dining Table","USSM11703961",558681,"Harry Styles"
18573974,"Before the Fire","USAT21503723",3370,"Santigold"
11000105,"Like Drawing Blood","AUGFO0600192",2198,"Gotye"
15091026,"Girls Like Girls - Vali Remix","USAT21503941",4333,"Hayley Kiyoko"
69427207,"August - Audiotree Live Version","QM99V2109304",562567,"Flipturn"
20651204,"Cut My Lip","USAT21810691",4018,"Twenty One Pilots"
12492005,"Spectacular Rival","GBARL1400485",4572,"George Ezra"
21931661,"ALL AROUND THE WORLD (feat. Phife Dawg, Ali Shaheed Muhammad, Posdnuos)","USUM71814725",728,"Black Eyed Peas"
15393585,"Slow Down - Jason Nevins Remix","USHR11334999",3168,"Selena Gomez"
13072776,"Lifted - Bonus Track","GBUM71303881",2515,"Naughty Boy"
12368058,"Gooey - Gilligan Moss Remix","GB2DY1400002",3656,"Glass Animals"
17471238,"99.9","USUM71711895",257641,"Jeremy Zucker"
23282120,"Hollywood","DEUM71900685",550208,"Lewis Capaldi"
15049388,"Humble Neighborhoods","USAR10301104",672,"P!nk"
29097104,"somebody loves you","USUM72004456",257641,"Jeremy Zucker"
15928261,"What Now - Firebeatz Remix","USUM71311557",2316,"Rihanna"
15925514,"I Would","USUM71300131",3479,"Justin Bieber"
15085762,"New Perspective - iTunes Live","USAT21102093",2260,"Panic! At The Disco"
29638213,"Heartbeat - Digital Dog Radio Mix","GBUM71027419",531,"Enrique Iglesias"
13073754,"Think About It - TWRK Remix","GBUM71307191",2515,"Naughty Boy"
31746835,"Last Night on Earth","GBARL2001114",3421,"Paloma Faith"
15639708,"I Hope He Cheats On You","USQY51189928",3754,"French Montana"
14045617,"Faded - Tungevaag & Raaban Remix","SEBGA1600999",5451,"Alan Walker"
32021351,"Freaky Girls (feat. SZA)","QMCE32000682",788785,"Megan Thee Stallion"
21893958,"Broken (feat. Jessie Reyez)","USWB11802267",5699,"THEY."
68443628,"200 or Better","USAT22108133",1341576,"NoCap"
30361159,"Mood (feat. iann dior)","USQX92003025",1005525,"24kGoldn"
15711292,"Used to Love You Sober","USRN11600004",5408,"Kane Brown"
12813889,"Act My Age","GBHMU1400174",3747,"One Direction"
16182639,"Gangsta Mental","USCGJ0677720",4310,"DJ Snake"
31773245,"Chica Paranormal","GBLLT1914859",665663,"Paulo Londra"
26951163,"You should be sad","USUM71918343",5109,"Halsey"
15621116,"New York City","USQX91503051",4796,"The Chainsmokers"
14651866,"Celebration - Oakenfold Remix","US53A1020797",27,"Madonna"
20647377,"Look What I Found","USUM71813196",3188,"Lady Gaga"
79737688,"Chokolope","QZQAY2258777",1424691,"Julianno Sosa"
16873456,"Don't You Remember (Live)","GBBKS1100199",3079,"Adele"
27527268,"Heartless","USUG11904205",3852,"The Weeknd"
15086822,"Show Me","USAT21206911",3501,"Bruno Mars"
79580763,"Hipocrite","USAT22200709",405139,"Alec Benjamin"
27557379,"Like I Do","USUYG1281974",1359817,"Fireboy DML"
15676279,"Fair Game","USRC11400975",1702,"Sia"
15827568,"Funny Feeling","USSM19917896",209987,"New Kids On The Block"
31149424,"Break My Heart (Moodymann Remix) [Mixed]","GBAHT2000705",5381,"Dua Lipa"
28005483,"Alone, Pt. II","NOG841907010",5451,"Alan Walker"
31519339,"myrtle ave.","GBKPL2020019",745592,"mxmtoon"
15677540,"Over","USRC11502217",3450,"R. City"
32551384,"this is how you fall in love","USUM72024519",257641,"Jeremy Zucker"
22249648,"Rockabye","GBMNA1811820",3479,"Justin Bieber"
73362947,"abcdefu / Kids (DJ Kwest Mash Up) [Mixed]","US23A1923811",3540881,"GAYLE"
29455491,"Safe Inside - Acoustic","DEE862000849",4361,"James Arthur"
28273058,"that way","USRC11903528",550577,"Tate McRae"
27959319,"Life","JMA271911080",1341576,"NoCap"
12814167,"Touch - Acoustic","GBHMU1600087",4014,"Little Mix"
29822930,"Halo","QMCE32000149",643734,"OMB Peezy"
69367738,"Cowboys Don’t Cry","USAT22107445",430760,"Oliver Tree"
53587768,"Now And Forever","JPM400700445",63,"Air Supply"
16783766,"Uptown Funk","GBUM71702640",1759,"Mark Ronson"
28906357,"Ask About Me","QMEZE2044466",1787087,"Hitkidd"
15780435,"Beautiful Liar - Spanglish Version","USSM10700684",2838,"Beyoncé"
16836809,"Na U Biko","ZA56E1702098",919695,"CKay"
26285424,"HOPE NOT - JP Ver.","JPPO01903328",206548,"BLACKPINK"
80868604,"With A Little Help From My Friends - Live","USAFM0600913",2028,"Santana"
11473276,"Rasputin","DED167800008",735,"Boney M."
15676135,"That Way","USRC11400416",308,"Shakira"
20016489,"MOVE TO MIAMI - Darell Version","USRC11802524",531,"Enrique Iglesias"
15770633,"Jenny from the Block - Track Masters Remix","USSM10212454",177,"Jennifer Lopez"
14325849,"Lost More Than I Found (feat. Lainey Edwards)","TCACF1573768",5408,"Kane Brown"
55726089,"Savage (Remix) / ID7 (from Boiler Room: Fauzia, Streaming From Isolation, Apr 11, 2020) [Mixed]","US23A1506519",788785,"Megan Thee Stallion"
32802853,"Main Title (From The Travels of Jaimie McPheeters) (1963)","CAC902051721",251,"Bee Gees"
15675229,"I'm Off That","USRC11201340",1896,"Pitbull"
